0.000000000000000000e+00 5.000000000000000000e-01
5.005005005005005003e+00 7.883306425131898498e-01
1.001001001001001001e+01 8.751514710836267863e-01
1.501501501501501501e+01 9.148633248562239029e-01
2.002002002002002001e+01 9.367150403750142962e-01
2.502502502502502324e+01 9.501973235708232046e-01
3.003003003003003002e+01 9.592034720518545221e-01
3.503503503503503680e+01 9.655819179527580509e-01
4.004004004004004003e+01 9.703059930138266953e-01
4.504504504504504325e+01 9.739300414250378068e-01
5.005005005005004648e+01 9.767899286443617601e-01
5.505505505505505681e+01 9.790996159323761550e-01
6.006006006006006004e+01 9.810011815577150962e-01
6.506506506506507037e+01 9.825923194183725506e-01
7.007007007007007360e+01 9.839422289150083767e-01
7.507507507507507682e+01 9.851011946030137079e-01
8.008008008008008005e+01 9.861065764533116784e-01
8.508508508508508328e+01 9.869866767728513457e-01
9.009009009009008651e+01 9.877633070562892303e-01
9.509509509509508973e+01 9.884535345436198384e-01
1.001001001001000930e+02 9.890634582631118166e-01
1.051051051051051104e+02 9.896187877333811889e-01
1.101101101101101136e+02 9.901212808295384304e-01
1.151151151151151169e+02 9.905781327267083602e-01
1.201201201201201201e+02 9.909952830537404056e-01
1.251251251251251233e+02 9.913776745144811109e-01
1.301301301301301407e+02 9.917294510495401338e-01
1.351351351351351298e+02 9.920541114557339668e-01
1.401401401401401472e+02 9.923546297490158929e-01
1.451451451451451362e+02 9.926335503693058948e-01
1.501501501501501536e+02 9.928930641236636268e-01
1.551551551551551427e+02 9.931350692033082961e-01
1.601601601601601601e+02 9.933612205025569297e-01
1.651651651651651775e+02 9.935729696705518643e-01
1.701701701701701666e+02 9.937715977479859575e-01
1.751751751751751840e+02 9.939582418178907197e-01
1.801801801801801730e+02 9.941339167875474780e-01
1.851851851851851904e+02 9.942995331869621811e-01
1.901901901901901795e+02 9.944559116943856303e-01
1.951951951951951969e+02 9.946037949804550360e-01
2.002002002002001859e+02 9.947438573197250333e-01
2.052052052052052034e+02 9.948767124255858407e-01
2.102102102102102208e+02 9.950029198004819442e-01
2.152152152152152098e+02 9.951229898962850040e-01
