3.200000000000000067e-01 2.267642383270488393e-01 5.358267949789966705e-02 2.687579258683425384e-02 -5.429060509455219639e-03 6.543988102480233215e-03 3.176275933096527060e-02
3.300000000000000155e-01 2.207024792434819915e-01 5.090414157503713594e-02 2.739826966492306046e-02 -5.157667876679899142e-03 3.406415984687395735e-03 3.181251544374467943e-02
3.400000000000000244e-01 2.144229134586350394e-01 4.817536741017152541e-02 2.789370795868577682e-02 -4.881185248403083383e-03 2.654821455792567560e-04 3.183087644455263876e-02
3.500000000000000333e-01 2.079317381457964631e-01 4.539904997395468461e-02 2.836161853034143213e-02 -4.599885479598732861e-03 -2.875713692354498613e-03 3.181782421329810984e-02
3.599999999999999867e-01 2.012353593113109795e-01 4.257792915650726595e-02 2.880153960864734880e-02 -4.314046179176920896e-03 -6.014071548063044774e-03 3.177337163095753092e-02
3.699999999999999956e-01 1.943403854726245550e-01 3.971478906347805649e-02 2.921303704461154782e-02 -4.023949436017367799e-03 -9.146494241241309719e-03 3.169756256686283302e-02
3.800000000000000044e-01 1.872536211364758396e-01 3.681245526846781135e-02 2.959570473994541789e-02 -3.729881540581772049e-03 -1.226989044887307964e-02 3.159047183540775877e-02
3.900000000000000133e-01 1.799820600836689877e-01 3.387379202452914934e-02 2.994916504783369862e-02 -3.432132702379674452e-03 -1.538117775599365938e-02 3.145220512221501979e-02
4.000000000000000222e-01 1.725328784670570048e-01 3.090169943749474651e-02 3.027306914562628154e-02 -3.130996763566731150e-03 -1.847728569766116796e-02 3.128289887983739387e-02
4.100000000000000311e-01 1.649134277295448425e-01 2.789911060392293030e-02 3.056709737908406416e-02 -2.826770908957968505e-03 -2.155515878913482133e-02 3.108272019309551298e-02
4.199999999999999845e-01 1.571312273491031752e-01 2.486898871648549753e-02 3.083095957783907673e-02 -2.519755372742253120e-03 -2.461175954126943594e-02 3.085186661418534704e-02
4.299999999999999933e-01 1.491939574179508288e-01 2.181432413965427031e-02 3.106439534175762379e-02 -2.210253142187392199e-03 -2.764407145815057920e-02 3.059056596771797185e-02
4.400000000000000022e-01 1.411094510632317500e-01 1.873813145857247328e-02 3.126717429792375685e-02 -1.898569658628288101e-03 -3.064910201401171985e-02 3.029907612588424171e-02
4.500000000000000111e-01 1.328856867166637312e-01 1.564344650402309245e-02 3.143909632798954495e-02 -1.585012516033210530e-03 -3.362388560649596375e-02 2.997768475396606069e-02
4.600000000000000200e-01 1.245307802407897568e-01 1.253332335643042583e-02 3.157999176566769761e-02 -1.269891157445688420e-03 -3.656548648334749518e-02 2.962670902644545107e-02
4.700000000000000289e-01 1.160529769196013555e-01 9.410831331851429726e-03 3.168972156417174807e-02 -9.535165696015849299e-04 -3.947100163964464836e-02 2.924649531399167376e-02
4.799999999999999822e-01 1.074606433214390921e-01 6.279051952931351786e-03 3.176817743343841177e-02 -6.362009760227370922e-04 -4.233756368271523324e-02 2.883741884163515054e-02
4.899999999999999911e-01 9.876225904219920748e-02 3.141075907812839775e-03 3.181528194699681511e-02 -3.182575288900275977e-04 -4.516234366190702287e-02 2.839988331846570596e-02
5.000000000000000000e-01 8.996640833699678930e-02 6.123233995736766344e-18 3.183098861837906773e-02 -6.204133161670505776e-19 -4.794255386042029637e-02 2.793432053922039957e-02
5.100000000000000089e-01 8.108177164854191155e-02 -3.141075907812828066e-03 3.181528194699681511e-02 3.182575288900264050e-04 -5.067545054644800873e-02 2.744118995815427939e-02
5.200000000000000178e-01 7.211711704059066419e-02 -6.279051952931340511e-03 3.176817743343841177e-02 6.362009760227360080e-04 -5.335833668090770449e-02 2.692097823561446363e-02
5.300000000000000266e-01 6.308129154492540802e-02 -9.410831331851440135e-03 3.168972156417174807e-02 9.535165696015859057e-04 -5.598856457909340278e-02 2.637419875776518541e-02
5.400000000000000355e-01 5.398321243040213324e-02 -1.253332335643043798e-02 3.157999176566769067e-02 1.269891157445689721e-03 -5.856353852362081863e-02 2.580139112993761266e-02
5.500000000000000444e-01 4.483185840268219535e-02 -1.564344650402310286e-02 3.143909632798953802e-02 1.585012516033211614e-03 -6.108071732608710835e-02 2.520312064410448402e-02
5.600000000000000533e-01 3.563626074333456351e-02 -1.873813145857248369e-02 3.126717429792375685e-02 1.898569658628289185e-03 -6.353761683491696011e-02 2.457997772100525141e-02
5.700000000000000622e-01 2.640549439705132395e-02 -2.181432413965425643e-02 3.106439534175762726e-02 2.210253142187390898e-03 -6.593181238692015500e-02 2.393257732747206684e-02
5.799999999999999600e-01 1.714866901577212499e-02 -2.486898871648546283e-02 3.083095957783908020e-02 2.519755372742249651e-03 -6.826094120014163102e-02 2.326155836953174363e-02
5.899999999999999689e-01 7.874919968558158345e-03 -2.789911060392291642e-02 3.056709737908406416e-02 2.826770908957966771e-03 -7.052270470564191152e-02 2.256758306188266436e-02
5.999999999999999778e-01 -1.406600673914071287e-03 -3.090169943749473611e-02 3.027306914562628501e-02 3.130996763566730283e-03 -7.271487081590702339e-02 2.185133627436883219e-02
6.099999999999999867e-01 -1.068673317134213874e-02 -3.387379202452913546e-02 2.994916504783369862e-02 3.432132702379673151e-03 -7.483527612764956372e-02 2.111352485609600121e-02
6.199999999999999956e-01 -1.995631915335505102e-02 -3.681245526846779748e-02 2.959570473994541789e-02 3.729881540581770315e-03 -7.688182805682652887e-02 2.035487693785693886e-02
6.300000000000000044e-01 -2.920621065771913938e-02 -3.971478906347804955e-02 2.921303704461155476e-02 4.023949436017366932e-03 -7.885250690376696681e-02 1.957614121355429754e-02
6.400000000000000133e-01 -3.842727915827277851e-02 -4.257792915650727983e-02 2.880153960864734880e-02 4.314046179176921764e-03 -8.074536784637194320e-02 1.877808620133003883e-02
6.500000000000000222e-01 -4.761042457367863079e-02 -4.539904997395467767e-02 2.836161853034143560e-02 4.599885479598731994e-03 -8.255854285941890969e-02 1.796149948513089609e-02
6.600000000000000311e-01 -5.674658424810660740e-02 -4.817536741017153928e-02 2.789370795868576641e-02 4.881185248403085118e-03 -8.429024255807733568e-02 1.712718693745803392e-02
6.700000000000000400e-01 -6.582674189497972339e-02 -5.090414157503713594e-02 2.739826966492306046e-02 5.157667876679899142e-03 -8.593875796381522658e-02 1.627597192406824919e-02
6.800000000000000488e-01 -7.484193649496155565e-02 -5.358267949789968093e-02 2.687579258683425038e-02 5.429060509455220507e-03 -8.750246219095485223e-02 1.540869449141130283e-02
6.900000000000000577e-01 -8.378327113939920689e-02 -5.620833778521305835e-02 2.632679234621600195e-02 5.695095314966125942e-03 -8.897981205221226764e-02 1.452621053760557585e-02
7.000000000000000666e-01 -9.264192181049915598e-02 -5.877852522924730677e-02 2.575181074002419815e-02 5.955509748978350150e-03 -9.036934958163703180e-02 1.362939096776988150e-02
7.099999999999999645e-01 -1.014091460895668595e-01 -6.129070536529762636e-02 2.515141520568578079e-02 6.210046813885737767e-03 -9.166970347344852166e-02 1.271912083454531349e-02
7.199999999999999734e-01 -1.100762917847189215e-01 -6.374239897486896900e-02 2.452619826110650006e-02 6.458455312335862133e-03 -9.287959043534915748e-02 1.179629846465510279e-02
7.299999999999999822e-01 -1.186348054695510884e-01 -6.613118653236517430e-02 2.387677691992731374e-02 6.700490095131466858e-03 -9.399781645497894134e-02 1.086183457236466511e-02
7.399999999999999911e-01 -1.270762409243385571e-01 -6.845471059286888094e-02 2.320379208260636358e-02 6.935912303163153242e-03 -9.502327797826158606e-02 9.916651360716470867e-03
7.500000000000000000e-01 -1.353922674714341245e-01 -7.071067811865475172e-02 2.250790790392765903e-02 7.164489603134453419e-03 -9.595496299847905419e-02 8.961681611427088634e-03
7.600000000000000089e-01 -1.435746781966418806e-01 -7.289686274214113304e-02 2.178981113756042406e-02 7.385996416846772085e-03 -9.679195205500008836e-02 7.997867764344161398e-03
7.700000000000000178e-01 -1.516153980484506725e-01 -7.501110696304597036e-02 2.105021045831619378e-02 7.600214143817822336e-03 -9.753341914067684137e-02 7.026160987372090383e-03
7.800000000000000266e-01 -1.595064918071343874e-01 -7.705132427757892255e-02 2.028983576277232359e-02 7.806931377013892788e-03 -9.817863251701414162e-02 6.047520237784193183e-03
7.900000000000000355e-01 -1.672401719158566613e-01 -7.901550123756904964e-02 1.950943744895214035e-02 8.005944111483101477e-03 -9.872695543630710668e-02 5.062911315847555375e-03
8.000000000000000444e-01 -1.748088061660484360e-01 -8.090169943749474235e-02 1.870978567577278803e-02 8.197055945683619921e-03 -9.917784677003418925e-02 4.073305911694880335e-03
8.100000000000000533e-01 -1.822049252294775101e-01 -8.270805742745619693e-02 1.789166960299122880e-02 8.380078275308308275e-03 -9.953086154288581788e-02 3.079680646383530906e-03
8.200000000000000622e-01 -1.894212300295721185e-01 -8.443279255020151586e-02 1.705589661239897969e-02 8.554830479414377367e-03 -9.978565137190115175e-02 2.083016108088565476e-03
8.300000000000000711e-01 -1.964505989447299372e-01 -8.607420270039438381e-02 1.620329151103363022e-02 8.721140098674464922e-03 -9.994196481028011503e-02 1.084295884380485171e-03
8.399999999999999689e-01 -2.032860948364972886e-01 -8.763066800438634729e-02 1.533469571719400792e-02 8.878843005573162570e-03 -9.999964759553095495e-02 8.450559154317784961e-05
8.499999999999999778e-01 -2.099209718956889792e-01 -8.910065241883678711e-02 1.445096643006174401e-02 9.027783566381069810e-03 -9.995864280170878302e-02 -9.153680981105271437e-04
8.599999999999999867e-01 -2.163486822996854575e-01 -9.048270524660194380e-02 1.355297578374933982e-02 9.167814794746475052e-03 -9.981899089559451155e-02 -1.914338429965112580e-03
8.699999999999999956e-01 -2.225628826743452915e-01 -9.177546256839812233e-02 1.264160998660895756e-02 9.298798496753163390e-03 -9.958082969675910445e-02 -2.911419540910216083e-03
8.800000000000000044e-01 -2.285574403541479338e-01 -9.297764858882513750e-02 1.171776844665187688e-02 9.420605407301099396e-03 -9.924439424155227785e-02 -3.905627432268368292e-03
8.900000000000000133e-01 -2.343264394343951840e-01 -9.408807689542254826e-02 1.078236288394126587e-02 9.533115317675505684e-03 -9.881001655114994564e-02 -4.895980940882999413e-03
9.000000000000000222e-01 -2.398641866094946007e-01 -9.510565162951535589e-02 9.836316430834664282e-03 9.636217194178326936e-03 -9.827812530388951862e-02 -5.881502707407907683e-03
9.100000000000000311e-01 -2.451652167915646385e-01 -9.602936856769431206e-02 8.880562720963689621e-03 9.729809287705094845e-03 -9.764924541221597920e-02 -6.861220140843045899e-03
9.200000000000000400e-01 -2.502242985038167222e-01 -9.685831611286310761e-02 7.916044967850468725e-03 9.813799234159006207e-03 -9.692399750465688357e-02 -7.834166378364303476e-03
9.300000000000000488e-01 -2.550364390433912387e-01 -9.759167619387475179e-02 6.943715034069656428e-03 9.888104145603147585e-03 -9.610309731333670225e-02 -8.799381239500499510e-03
9.400000000000000577e-01 -2.595968894085523004e-01 -9.822872507286888044e-02 5.964532491875106437e-03 9.952650692060856924e-03 -9.518735496763580661e-02 -9.755912173715465888e-03
9.500000000000000666e-01 -2.639011489853794190e-01 -9.876883405951376871e-02 4.979463676217810858e-03 1.000737517388358006e-02 -9.417767419469051660e-02 -1.070281520046052585e-02
9.599999999999999645e-01 -2.679449699893297066e-01 -9.921147013144777926e-02 3.989480731090022832e-03 1.005222358461472891e-02 -9.307505142752343918e-02 -1.163915584076927190e-02
9.699999999999999734e-01 -2.717243616572890264e-01 -9.955619646030799963e-02 2.995560650136481953e-03 1.008715166428752509e-02 -9.188057482168454637e-02 -1.256401003947550318e-02
9.799999999999999822e-01 -2.752355941859720434e-01 -9.980267284282716422e-02 1.998684312479689397e-03 1.011212494310424759e-02 -9.059542318137286943e-02 -1.347646507714407409e-02
9.899999999999999911e-01 -2.784752024127897796e-01 -9.995065603657316000e-02 9.998355147105473205e-04 1.012711877545376636e-02 -8.922086479609916965e-02 -1.437562047081486320e-02
1.000000000000000000e+00 -2.814399892355445854e-01 -1.000000000000000056e-01 3.898171832519375957e-18 1.013211836423377754e-02 -8.775825618903727865e-02 -1.526058886267063659e-02
1.010000000000000009e+00 -2.841270287675855544e-01 -9.995065603657316000e-02 -9.998355147105392974e-04 1.012711877545376636e-02 -8.620904077829948109e-02 -1.613049689575217840e-02
1.020000000000000018e+00 -2.865336692253049322e-01 -9.980267284282716422e-02 -1.998684312479681591e-03 1.011212494310424759e-02 -8.457474745245710523e-02 -1.698448607585611655e-02
1.030000000000000027e+00 -2.886575355451279079e-01 -9.955619646030799963e-02 -2.995560650136473713e-03 1.008715166428752509e-02 -8.285698906171218292e-02 -1.782171361876502130e-02
1.040000000000000036e+00 -2.904965317274145753e-01 -9.921147013144779314e-02 -3.989480731090016760e-03 1.005222358461473064e-02 -8.105746082620884918e-02 -1.864135328197378400e-02
1.050000000000000044e+00 -2.920488429049575285e-01 -9.876883405951378259e-02 -4.979463676217803052e-03 1.000737517388358179e-02 -7.917793866305590511e-02 -1.944259618009108043e-02
1.060000000000000053e+00 -2.933129371340373881e-01 -9.822872507286886656e-02 -5.964532491875112509e-03 9.952650692060855189e-03 -7.722027743371087660e-02 -2.022465158311172184e-02
1.070000000000000062e+00 -2.942875669062660071e-01 -9.759167619387475179e-02 -6.943715034069663367e-03 9.888104145603147585e-03 -7.518640911345589317e-02 -2.098674769677159532e-02
1.080000000000000071e+00 -2.949717703797266610e-01 -9.685831611286310761e-02 -7.916044967850475664e-03 9.813799234159006207e-03 -7.307834088477106749e-02 -2.172813242421552452e-02
1.090000000000000080e+00 -2.953648723281959154e-01 -9.602936856769431206e-02 -8.880562720963696560e-03 9.729809287705094845e-03 -7.089815315648802241e-02 -2.244807410822595786e-02
1.100000000000000089e+00 -2.954664848075105321e-01 -9.510565162951534202e-02 -9.836316430834671221e-03 9.636217194178325202e-03 -6.864799751067725275e-02 -2.314586225328041369e-02
1.110000000000000098e+00 -2.952765075384210514e-01 -9.408807689542254826e-02 -1.078236288394127280e-02 9.533115317675505684e-03 -6.633009457929665842e-02 -2.382080822672468998e-02
1.120000000000000107e+00 -2.947951280055560175e-01 -9.297764858882512362e-02 -1.171776844665188382e-02 9.420605407301097661e-03 -6.394673185269564297e-02 -2.447224593837022538e-02
1.130000000000000115e+00 -2.940228212723964840e-01 -9.177546256839810845e-02 -1.264160998660896450e-02 9.298798496753161655e-03 -6.150026142213852604e-02 -2.509953249784464130e-02
1.140000000000000124e+00 -2.929603495124466495e-01 -9.048270524660195768e-02 -1.355297578374933289e-02 9.167814794746476786e-03 -5.899309765857431442e-02 -2.570204884904696285e-02
1.150000000000000133e+00 -2.916087612570594789e-01 -8.910065241883677323e-02 -1.445096643006175095e-02 9.027783566381068076e-03 -5.642771482994401316e-02 -2.627920038108125245e-02
1.159999999999999920e+00 -2.899693903606642142e-01 -8.763066800438637505e-02 -1.533469571719399058e-02 8.878843005573164304e-03 -5.380664465937728264e-02 -2.683041751506570413e-02
1.169999999999999929e+00 -2.880438546844116265e-01 -8.607420270039439769e-02 -1.620329151103362328e-02 8.721140098674466656e-03 -5.113247382668659191e-02 -2.735515626623835628e-02
1.179999999999999938e+00 -2.858340544995414123e-01 -8.443279255020152974e-02 -1.705589661239897276e-02 8.554830479414377367e-03 -4.840784141562726878e-02 -2.785289878080428674e-02
1.189999999999999947e+00 -2.833421706120438643e-01 -8.270805742745621081e-02 -1.789166960299122186e-02 8.380078275308310010e-03 -4.563543630944031509e-02 -2.832315384699476968e-02
1.199999999999999956e+00 -2.805706622104671699e-01 -8.090169943749475623e-02 -1.870978567577278109e-02 8.197055945683621656e-03 -4.281799453724894483e-02 -2.876545737983407514e-02
1.209999999999999964e+00 -2.775222644389951920e-01 -7.901550123756906352e-02 -1.950943744895213688e-02 8.005944111483103212e-03 -3.995829657392843681e-02 -2.917937287913524233e-02
1.219999999999999973e+00 -2.741999856981910400e-01 -7.705132427757893643e-02 -2.028983576277231665e-02 7.806931377013894523e-03 -3.705916459611307417e-02 -2.956449186027308024e-02
1.229999999999999982e+00 -2.706071046760681886e-01 -7.501110696304597036e-02 -2.105021045831619031e-02 7.600214143817822336e-03 -3.412345969704851101e-02 -2.992043425730919054e-02
1.239999999999999991e+00 -2.667471671124215793e-01 -7.289686274214116080e-02 -2.178981113756042406e-02 7.385996416846774687e-03 -3.115407906303809329e-02 -3.024684879807115062e-02
1.250000000000000000e+00 -2.626239822996109252e-01 -7.071067811865476560e-02 -2.250790790392765209e-02 7.164489603134455153e-03 -2.815395311427008884e-02 -3.054341335081571518e-02
1.260000000000000009e+00 -2.582416193232481838e-01 -6.845471059286889481e-02 -2.320379208260635664e-02 6.935912303163154109e-03 -2.512604261284624718e-02 -3.080983524213400451e-02
1.270000000000000018e+00 -2.536044030465017807e-01 -6.613118653236520206e-02 -2.387677691992730680e-02 6.700490095131469460e-03 -2.207333574086733224e-02 -3.104585154578480208e-02
1.280000000000000027e+00 -2.487169098419792501e-01 -6.374239897486896900e-02 -2.452619826110650006e-02 6.458455312335862133e-03 -1.899884515145838434e-02 -3.125122934217098442e-02
1.290000000000000036e+00 -2.435839630753991736e-01 -6.129070536529765412e-02 -2.515141520568577732e-02 6.210046813885740369e-03 -1.590560499564331806e-02 -3.142576594820309377e-02
1.300000000000000044e+00 -2.382106283455118767e-01 -5.877852522924732759e-02 -2.575181074002419468e-02 5.955509748978352752e-03 -1.279666792800451813e-02 -3.156928911732301279e-02
1.310000000000000053e+00 -2.326022084849652671e-01 -5.620833778521309304e-02 -2.632679234621599848e-02 5.695095314966129411e-03 -9.675102094081216436e-03 -3.168165720949061431e-02
1.320000000000000062e+00 -2.267642383270487838e-01 -5.358267949789963236e-02 -2.687579258683426078e-02 5.429060509455216170e-03 -6.543988102480201990e-03 -3.176275933096527060e-02
1.330000000000000071e+00 -2.207024792434820193e-01 -5.090414157503712206e-02 -2.739826966492306740e-02 5.157667876679897408e-03 -3.406415984687385327e-03 -3.181251544374467943e-02
1.340000000000000080e+00 -2.144229134586350116e-01 -4.817536741017153235e-02 -2.789370795868576988e-02 4.881185248403084251e-03 -2.654821455792690616e-04 -3.183087644455263876e-02
1.350000000000000089e+00 -2.079317381457965186e-01 -4.539904997395469155e-02 -2.836161853034143213e-02 4.599885479598733729e-03 2.875713692354486470e-03 -3.181782421329810984e-02
1.360000000000000098e+00 -2.012353593113108685e-01 -4.257792915650721738e-02 -2.880153960864735921e-02 4.314046179176915692e-03 6.014071548063099418e-03 -3.177337163095753092e-02
1.370000000000000107e+00 -1.943403854726244995e-01 -3.971478906347802873e-02 -2.921303704461155476e-02 4.023949436017365197e-03 9.146494241241340944e-03 -3.169756256686283302e-02
1.380000000000000115e+00 -1.872536211364757563e-01 -3.681245526846777666e-02 -2.959570473994542136e-02 3.729881540581768146e-03 1.226989044887311087e-02 -3.159047183540775877e-02
1.390000000000000124e+00 -1.799820600836689322e-01 -3.387379202452913546e-02 -2.994916504783369862e-02 3.432132702379673151e-03 1.538117775599366632e-02 -3.145220512221501286e-02
1.400000000000000133e+00 -1.725328784670570326e-01 -3.090169943749475692e-02 -3.027306914562628154e-02 3.130996763566732018e-03 1.847728569766115408e-02 -3.128289887983739387e-02
1.409999999999999920e+00 -1.649134277295449535e-01 -2.789911060392295805e-02 -3.056709737908406069e-02 2.826770908957971108e-03 2.155515878913478664e-02 -3.108272019309551645e-02
1.419999999999999929e+00 -1.571312273491032863e-01 -2.486898871648553222e-02 -3.083095957783907673e-02 2.519755372742256590e-03 2.461175954126940124e-02 -3.085186661418535051e-02
1.429999999999999938e+00 -1.491939574179509398e-01 -2.181432413965432582e-02 -3.106439534175762032e-02 2.210253142187397837e-03 2.764407145815052716e-02 -3.059056596771797185e-02
1.439999999999999947e+00 -1.411094510632316945e-01 -1.873813145857246287e-02 -3.126717429792375685e-02 1.898569658628287016e-03 3.064910201401173373e-02 -3.029907612588424171e-02
1.449999999999999956e+00 -1.328856867166637035e-01 -1.564344650402310632e-02 -3.143909632798953802e-02 1.585012516033212047e-03 3.362388560649594987e-02 -2.997768475396606069e-02
1.459999999999999964e+00 -1.245307802407897985e-01 -1.253332335643046226e-02 -3.157999176566769067e-02 1.269891157445692106e-03 3.656548648334746743e-02 -2.962670902644545454e-02
1.469999999999999973e+00 -1.160529769196015082e-01 -9.410831331851485237e-03 -3.168972156417174807e-02 9.535165696015905678e-04 3.947100163964459979e-02 -2.924649531399167723e-02
1.479999999999999982e+00 -1.074606433214390089e-01 -6.279051952931319694e-03 -3.176817743343841177e-02 6.362009760227338396e-04 4.233756368271526793e-02 -2.883741884163515054e-02
1.489999999999999991e+00 -9.876225904219923524e-02 -3.141075907812829367e-03 -3.181528194699681511e-02 3.182575288900265135e-04 4.516234366190701593e-02 -2.839988331846570596e-02
1.500000000000000000e+00 -8.996640833699678930e-02 -1.836970198721029749e-17 -3.183098861837906773e-02 1.861239948501151637e-18 4.794255386042028944e-02 -2.793432053922039957e-02
1.510000000000000009e+00 -8.108177164854193930e-02 3.141075907812793805e-03 -3.181528194699681511e-02 -3.182575288900229356e-04 5.067545054644800179e-02 -2.744118995815428286e-02
1.520000000000000018e+00 -7.211711704059083072e-02 6.279051952931283265e-03 -3.176817743343841177e-02 -6.362009760227301533e-04 5.335833668090766285e-02 -2.692097823561447056e-02
1.530000000000000027e+00 -6.308129154492549129e-02 9.410831331851450543e-03 -3.168972156417174807e-02 -9.535165696015869899e-04 5.598856457909339585e-02 -2.637419875776519235e-02
1.540000000000000036e+00 -5.398321243040217488e-02 1.253332335643042410e-02 -3.157999176566769761e-02 -1.269891157445688203e-03 5.856353852362081169e-02 -2.580139112993761266e-02
1.550000000000000044e+00 -4.483185840268229250e-02 1.564344650402306816e-02 -3.143909632798954495e-02 -1.585012516033208144e-03 6.108071732608710142e-02 -2.520312064410449096e-02
1.560000000000000053e+00 -3.563626074333473004e-02 1.873813145857242818e-02 -3.126717429792375685e-02 -1.898569658628283547e-03 6.353761683491691847e-02 -2.457997772100526182e-02
1.570000000000000062e+00 -2.640549439705118517e-02 2.181432413965428765e-02 -3.106439534175762379e-02 -2.210253142187393934e-03 6.593181238692018276e-02 -2.393257732747205990e-02
1.580000000000000071e+00 -1.714866901577201397e-02 2.486898871648549753e-02 -3.083095957783907673e-02 -2.519755372742253120e-03 6.826094120014165878e-02 -2.326155836953174016e-02
1.590000000000000080e+00 -7.874919968558158345e-03 2.789911060392293030e-02 -3.056709737908406416e-02 -2.826770908957968505e-03 7.052270470564191152e-02 -2.256758306188266436e-02
